# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    265     65     69     98     45      0      0      0      0   1512   1410   1713      4      0 
    0    241     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    266     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    234     62     61    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    262     64     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    240     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    262     64     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    234     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    260     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    235     62     61    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    267     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    247     62     61    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    265     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    245     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    264     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    250     61     61    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    266     64     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    239     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    264     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    239     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    266     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    245     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    264     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    236     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    263     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    242     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    269     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    235     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    268     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    232     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    270     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    249     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    263     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    242     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    267     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    236     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    263     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    231     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    263     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    239     62     61    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    264     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    232     62     61    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    262     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    228     62     61    100      7      0      0      0      0   1512   1410   1781      4      0 
    1    267     65     69     98     44      0      0      0      0   1512   1410   1713      4      0 
    0    238     62     63    100      7      0      0      0      0   1512   1410   1781      4      0 
